321.32	0.737241	0.553104	0.732646	0.526651
321.517	0.728771	0.556446	0.721861	0.528283
321.714	0.720286	0.559877	0.711054	0.530102
321.912	0.71179	0.5634	0.700231	0.532111
322.11	0.702037	0.567502	0.689396	0.534314
322.308	0.691272	0.572134	0.678555	0.536715
322.506	0.680497	0.576919	0.667715	0.539317
322.704	0.66972	0.581861	0.656881	0.542123
322.903	0.658945	0.586962	0.64606	0.545137
323.102	0.648179	0.592225	0.635259	0.54836
323.301	0.637428	0.597651	0.624486	0.551797
323.5	0.626698	0.603243	0.61375	0.555447
323.7	0.615998	0.609001	0.603057	0.559314
323.9	0.608893	0.612748	0.592418	0.563397
324.1	0.601803	0.616569	0.58184	0.567698
324.301	0.594729	0.620463	0.571334	0.572216
324.501	0.587674	0.624431	0.560908	0.57695
324.702	0.58064	0.628473	0.550572	0.581899
324.903	0.57363	0.632588	0.540337	0.58706
325.105	0.566645	0.636777	0.530211	0.592431
325.306	0.559687	0.641038	0.520203	0.598007
325.508	0.55276	0.645372	0.510324	0.603783
325.71	0.545864	0.649777	0.500582	0.609756
325.913	0.539003	0.654254	0.490986	0.615918
326.115	0.532178	0.658801	0.481544	0.622262
326.318	0.525244	0.663569	0.472264	0.628783
326.521	0.516873	0.669956	0.463153	0.63547
326.725	0.508582	0.676446	0.454218	0.642317
326.928	0.500375	0.683037	0.445464	0.649314
327.132	0.492255	0.689725	0.436896	0.656451
327.337	0.484227	0.696507	0.428519	0.66372
327.541	0.476292	0.703378	0.420336	0.671111
327.746	0.468455	0.710336	0.412351	0.678614
327.951	0.460716	0.717375	0.404564	0.686219
328.156	0.453079	0.724492	0.396978	0.693916
328.361	0.445547	0.731683	0.389593	0.701696
328.567	0.438119	0.738944	0.382409	0.70955
328.773	0.430799	0.746269	0.375425	0.717468
328.979	0.423586	0.753655	0.36864	0.725441
329.186	0.416483	0.761098	0.362052	0.733461
329.392	0.40949	0.768592	0.35566	0.74152
329.599	0.402607	0.776135	0.349459	0.74961
329.807	0.395834	0.783721	0.343448	0.757723
330.014	0.389172	0.791346	0.337623	0.765853
330.222	0.38262	0.799007	0.33198	0.773994
330.43	0.376178	0.8067	0.326516	0.782138
330.638	0.36981	0.814918	0.321226	0.790281
330.847	0.36343	0.825354	0.316106	0.798417
331.056	0.357215	0.835778	0.311153	0.806541
